title,author,language,avg_ratings,ratings_count,reviews_count,publisher,publish_year,num_pages,page_format,genres,link
The Hunger Games,Suzanne Collins,English,4.33,7985663,197597,Scholastic Press,2008,374,Hardcover,"['Young Adult', 'Fiction', 'Dystopia', 'Fantasy', 'Science Fiction', 'Romance', 'Adventure', 'Teen', 'Post Apocalyptic', 'Audiobook']",https://www.goodreads.com/book/show/2767052-the-hunger-games
